"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
3570,96026645,"chisox721 (1/Unl.)",0,103.65,"(OF) Michael Cuddyer ,(OF) Curtis Granderson ,(SS) Troy Tulowitzki ,(P) Jeff Samardzija ,(P) Madison Bumgarner ,(1B) Lucas Duda ,(C) Yasmani Grandal ,(3B) Ruben Tejada ,(2B) Wilmer Flores ,(OF) Mike Trout "
3570,96032486,"glennferrere (1/Unl.)",0,103.65,"(OF) Jose Bautista ,(SS) Troy Tulowitzki ,(OF) Andrew McCutchen ,(OF) Ryan Braun ,(C) Nick Hundley ,(P) Jonathon Niese ,(1B) Chris Davis ,(3B) Jimmy Paredes ,(2B) Jose Altuve ,(P) Carlos Martinez "
3570,96062387,"jgreco84 (2/Unl.)",0,103.65,"(P) Jesse Chavez ,(2B) Aaron Hill ,(SS) Troy Tulowitzki ,(P) Jeff Locke ,(C) Welington Castillo ,(OF) David Peralta ,(OF) A.J. Pollock ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(OF) Joc Pederson "
3570,96066523,"Sacrsan (2/Unl.)",0,103.65,"(2B) Howie Kendrick ,(SS) Troy Tulowitzki ,(3B) Evan Longoria ,(P) Jeff Samardzija ,(OF) David Peralta ,(1B) Todd Frazier ,(C) Wilin Rosario ,(OF) Avisail Garcia ,(P) Mike Fiers ,(OF) George Springer "
3575,96015463,"mattycarp (2/Unl.)",0,103.60,"(3B) Alex Rodriguez ,(OF) Carlos Beltran ,(1B) Albert Pujols ,(C) Brian McCann ,(P) Jesse Chavez ,(SS) Jhonny Peralta ,(OF) Brett Gardner ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(P) Carlos Martinez "
3575,96056502,"gutshtallin (1/Unl.)",0,103.60,"(P) Jesse Chavez ,(2B) Aaron Hill ,(C) Welington Castillo ,(OF) David Peralta ,(OF) Anthony Gose ,(P) Danny Salazar ,(OF) A.J. Pollock ,(1B) Paul Goldschmidt ,(SS) Carlos Correa ,(3B) Yasmany Tomas "
3575,96064048,"Jnaftal (1/Unl.)",0,103.60,"(1B) Albert Pujols ,(P) Jason Hammel ,(C) Buster Posey ,(OF) Charlie Blackmon ,(OF) Josh Harrison ,(OF) Brock Holt ,(3B) Manny Machado ,(2B) Jace Peterson ,(SS) Carlos Correa ,(P) Chi Chi Gonzalez "
3578,96058234,"Lilsmell (1/Unl.)",0,103.55,"(1B) David Ortiz ,(P) Jeremy Guthrie ,(C) Dioner Navarro ,(OF) Hanley Ramirez ,(2B) Dustin Pedroia ,(P) Madison Bumgarner ,(OF) Charlie Blackmon ,(3B) Brock Holt ,(SS) Xander Bogaerts ,(OF) Mookie Betts "
3578,96078587,"5wood88 (1/Unl.)",0,103.55,"(P) R.A. Dickey ,(1B) Joe Mauer ,(SS) Jhonny Peralta ,(OF) Melky Cabrera ,(2B) Dustin Pedroia ,(OF) Brett Gardner ,(P) Chris Archer ,(C) Jonathan Lucroy ,(3B) Anthony Rendon ,(OF) J.D. Martinez "
3580,96035191,"stuppy (15/Unl.)",0,103.50,"(OF) Michael Cuddyer ,(OF) Curtis Granderson ,(OF) Juan Lagares ,(P) David Price ,(P) Madison Bumgarner ,(1B) Lucas Duda ,(2B) Wilmer Flores ,(3B) Jake Lamb ,(SS) Hernan Perez ,(C) Kevin Plawecki "
3580,96049773,"jkreesemt (1/Unl.)",0,103.50,"(3B) Alex Rodriguez ,(P) Jeremy Guthrie ,(C) Yadier Molina ,(P) Jason Hammel ,(SS) Jhonny Peralta ,(OF) Ryan Braun ,(1B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Ryan Flaherty ,(OF) Charlie Blackmon "
3580,96064085,"emb8181 (6/Unl.)",0,103.50,"(3B) Aramis Ramirez ,(OF) Marlon Byrd ,(OF) Andre Ethier ,(SS) Asdrubal Cabrera ,(2B) Neil Walker ,(P) David Price ,(P) Madison Bumgarner ,(C) Jonathan Lucroy ,(1B) Logan Forsythe ,(OF) Kole Calhoun "
3583,96065269,"JimmyChooChoo (2/Unl.)",0,103.45,"(OF) Michael Cuddyer ,(C) Miguel Montero ,(P) Jason Hammel ,(OF) Chris Coghlan ,(P) Chris Archer ,(1B) Anthony Rizzo ,(SS) Starlin Castro ,(OF) A.J. Pollock ,(3B) Kris Bryant ,(2B) Addison Russell "
3584,96037342,"MKuhndogs (1/Unl.)",0,103.40,"(P) CC Sabathia ,(OF) Michael Cuddyer ,(SS) Erick Aybar ,(OF) Ben Zobrist ,(2B) Neil Walker ,(P) Madison Bumgarner ,(C) Jonathan Lucroy ,(1B) Lucas Duda ,(3B) DJ LeMahieu ,(OF) Mookie Betts "
3584,96043783,"DaBasher (1/Unl.)",0,103.40,"(1B) Victor Martinez ,(P) Zack Greinke ,(SS) Yunel Escobar ,(P) Madison Bumgarner ,(2B) Logan Forsythe ,(OF) Kevin Kiermaier ,(3B) Xander Bogaerts ,(OF) Kevin Pillar ,(OF) Mookie Betts ,(C) Kevin Plawecki "
3584,96047934,"Bpat91 (1/Unl.)",0,103.40,"(OF) Jose Bautista ,(P) Zack Greinke ,(2B) Ivan De Jesus Jr. ,(P) Madison Bumgarner ,(1B) Logan Forsythe ,(OF) Charlie Blackmon ,(3B) Danny Espinosa ,(C) John Ryan Murphy ,(SS) Eugenio Suarez ,(OF) Mookie Betts "
3584,96050585,"golfdogg23 (3/Unl.)",0,103.40,"(1B) Garrett Jones ,(3B) Alberto Callaspo ,(P) Zack Greinke ,(OF) Melky Cabrera ,(P) Madison Bumgarner ,(C) Jonathan Lucroy ,(OF) Avisail Garcia ,(OF) Ben Paulsen ,(2B) Brian Dozier ,(SS) Marcus Semien "
3584,96059618,"romahuma (1/Unl.)",0,103.40,"(3B) Alex Rodriguez ,(P) Zack Greinke ,(SS) Jhonny Peralta ,(P) Madison Bumgarner ,(OF) Ezequiel Carrera ,(OF) Efren Navarro ,(1B) Logan Forsythe ,(2B) Johnny Giavotella ,(OF) Bryce Harper ,(C) James McCann "
3589,96049189,"Cawthon12 (1/Unl.)",0,103.35,"(1B) Victor Martinez ,(2B) Robinson Cano ,(SS) Yunel Escobar ,(OF) Ryan Braun ,(OF) Brett Gardner ,(C) Nick Hundley ,(P) Chris Archer ,(3B) DJ LeMahieu ,(OF) Bryce Harper ,(P) Chi Chi Gonzalez "
3589,96056499,"squirrel0913 (1/Unl.)",0,103.35,"(P) Ubaldo Jimenez ,(P) Zack Greinke ,(OF) Carlos Gomez ,(OF) Chris Parmelee ,(1B) Chris Davis ,(2B) Jimmy Paredes ,(C) Matt Wieters ,(SS) Ryan Flaherty ,(3B) Marcus Semien ,(OF) Yoenis Cespedes "
3591,96035767,"matt24ma (2/Unl.)",0,103.25,"(1B) Albert Pujols ,(C) Yadier Molina ,(2B) Dustin Pedroia ,(OF) Eduardo Nunez ,(3B) Justin Turner ,(P) Madison Bumgarner ,(OF) Brock Holt ,(P) Carlos Martinez ,(SS) Xander Bogaerts ,(OF) Kevin Pillar "
3591,96041116,"dipstick42 (2/Unl.)",0,103.25,"(OF) Torii Hunter ,(2B) Robinson Cano ,(3B) Trevor Plouffe ,(SS) Troy Tulowitzki ,(OF) Ryan Braun ,(P) Madison Bumgarner ,(C) Jonathan Lucroy ,(1B) Ben Paulsen ,(P) Carlos Martinez ,(OF) Kevin Pillar "
3591,96053315,"bestofchicago (1/Unl.)",0,103.25,"(P) CC Sabathia ,(SS) Jose Reyes ,(2B) Ian Kinsler ,(OF) Carlos Gomez ,(3B) Chris Davis ,(P) Jeff Samardzija ,(C) Welington Castillo ,(OF) Giancarlo Stanton ,(1B) Anthony Rizzo ,(OF) Marcell Ozuna "
3591,96055863,"AstoriaKing (2/Unl.)",0,103.25,"(OF) Jose Bautista ,(SS) Erick Aybar ,(1B) Joey Votto ,(OF) Curtis Granderson ,(P) Zack Greinke ,(P) Jeff Samardzija ,(3B) Josh Donaldson ,(C) Wilin Rosario ,(OF) Anthony Gose ,(2B) Dee Gordon "
3591,96057901,"katsipe90 (1/Unl.)",0,103.25,"(SS) Erick Aybar ,(C) Nick Hundley ,(3B) Todd Frazier ,(2B) Johnny Giavotella ,(OF) Xavier Scruggs ,(1B) Paul Goldschmidt ,(P) Mike Fiers ,(P) Carlos Martinez ,(OF) Bryce Harper ,(OF) Yoenis Cespedes "
3596,96035891,"Dionyankee (1/Unl.)",0,103.20,"(OF) Carlos Beltran ,(C) Brian McCann ,(OF) Brett Gardner ,(P) Mike Pelfrey ,(2B) Jimmy Paredes ,(P) Collin McHugh ,(OF) Billy Burns ,(1B) Paul Goldschmidt ,(3B) Manny Machado ,(SS) Brad Miller "
3596,96050844,"rmcmaster123 (1/Unl.)",0,103.20,"(1B) Albert Pujols ,(C) Miguel Montero ,(P) Jason Hammel ,(OF) Lorenzo Cain ,(SS) Troy Tulowitzki ,(OF) Justin Upton ,(2B) DJ LeMahieu ,(OF) Ben Paulsen ,(P) Carlos Martinez ,(3B) Kris Bryant "
3596,96054084,"herbertamos (13/Unl.)",0,103.20,"(C) Nick Hundley ,(P) Chris Archer ,(OF) Gerardo Parra ,(P) David Price ,(SS) Ruben Tejada ,(1B) Eric Hosmer ,(2B) Logan Forsythe ,(OF) Mike Trout ,(3B) Kyle Seager ,(OF) Eddie Rosario "
3596,96064591,"herbertamos (14/Unl.)",0,103.20,"(C) Nick Hundley ,(P) Chris Archer ,(OF) Gerardo Parra ,(P) David Price ,(SS) Ruben Tejada ,(1B) Eric Hosmer ,(2B) Logan Forsythe ,(OF) Mike Trout ,(3B) Kyle Seager ,(OF) Eddie Rosario "
3596,96066044,"Blotto (1/Unl.)",0,103.20,"(OF) Ryan Raburn ,(P) Jason Hammel ,(OF) Michael Brantley ,(C) Wilin Rosario ,(2B) Jason Kipnis ,(OF) Joey Butler ,(P) Danny Salazar ,(1B) Paul Goldschmidt ,(3B) Jake Lamb ,(SS) Francisco Lindor "
3601,96017211,"Zaun (36/Unl.)",0,103.15,"(3B) Alex Rodriguez ,(OF) Garrett Jones ,(P) C.J. Wilson ,(C) Brian McCann ,(P) Jesse Chavez ,(OF) Brett Gardner ,(2B) Anthony Rendon ,(SS) Didi Gregorius ,(OF) A.J. Pollock ,(1B) Paul Goldschmidt "
3601,96029215,"beek4141 (1/Unl.)",0,103.15,"(OF) Garrett Jones ,(P) Jesse Chavez ,(SS) Troy Tulowitzki ,(OF) Josh Reddick ,(3B) Todd Frazier ,(2B) Eric Sogard ,(OF) Billy Burns ,(C) Josh Phegley ,(1B) Paul Goldschmidt ,(P) Mike Fiers "
3601,96033945,"dobbertjay (3/Unl.)",0,103.15,"(2B) Brandon Phillips ,(P) Jesse Chavez ,(SS) Jhonny Peralta ,(3B) Trevor Plouffe ,(OF) Ryan Braun ,(C) Francisco Cervelli ,(1B) Chris Davis ,(P) Madison Bumgarner ,(OF) Jason Heyward ,(OF) Brock Holt "
3601,96055796,"geotico (5/Unl.)",0,103.15,"(P) Jesse Chavez ,(2B) Aaron Hill ,(SS) Troy Tulowitzki ,(C) Welington Castillo ,(OF) David Peralta ,(OF) A.J. Pollock ,(1B) Paul Goldschmidt ,(P) Mike Fiers ,(OF) Gregory Polanco ,(3B) Yasmany Tomas "
3601,96057219,"aikman7606 (1/Unl.)",0,103.15,"(P) Jesse Chavez ,(OF) Carlos Gomez ,(SS) Troy Tulowitzki ,(OF) Ryan Braun ,(C) Jonathan Lucroy ,(1B) Wilin Rosario ,(3B) Brett Lawrie ,(OF) Charlie Blackmon ,(2B) DJ LeMahieu ,(P) Mike Fiers "
3606,96014787,"meno_886 (1/Unl.)",0,103.10,"(P) Zack Greinke ,(3B) Trevor Plouffe ,(OF) Ryan Braun ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(1B) Pedro Alvarez ,(SS) Wilmer Flores ,(2B) Ryan Goins ,(OF) Bryce Harper ,(C) Kevin Plawecki "
3606,96047726,"JoeyB21 (1/Unl.)",0,103.10,"(SS) J.J. Hardy ,(OF) Ryan Braun ,(P) Jeff Samardzija ,(1B) Anthony Rizzo ,(2B) Kolten Wong ,(OF) Mike Trout ,(C) Carlos Perez ,(P) Carlos Martinez ,(3B) Kris Bryant ,(OF) Mookie Betts "
3606,96049001,"cmereness05 (1/Unl.)",0,103.10,"(P) CC Sabathia ,(2B) Robinson Cano ,(OF) Ryan Raburn ,(C) Nick Hundley ,(P) Chris Archer ,(OF) A.J. Pollock ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(3B) Kris Bryant ,(SS) Nick Ahmed "
3606,96057873,"rocketman828 (1/Unl.)",0,103.10,"(1B) Albert Pujols ,(P) Zack Greinke ,(3B) Evan Longoria ,(P) Chris Archer ,(C) Jonathan Lucroy ,(OF) Steven Souza Jr. ,(2B) Logan Forsythe ,(OF) Joey Butler ,(SS) Jean Segura ,(OF) Kevin Kiermaier "
3606,96058368,"Appexx68 (11/Unl.)",0,103.10,"(3B) Aramis Ramirez ,(1B) Adam Lind ,(OF) Carlos Gomez ,(OF) Ryan Braun ,(P) Jeff Samardzija ,(C) Jonathan Lucroy ,(SS) Jean Segura ,(2B) DJ LeMahieu ,(P) Carlos Martinez ,(OF) Bryce Harper "
3606,96062642,"demos47 (2/Unl.)",0,103.10,"(SS) Hanley Ramirez ,(P) Ubaldo Jimenez ,(OF) Brett Gardner ,(1B) Chris Davis ,(2B) Jimmy Paredes ,(C) Matt Wieters ,(OF) A.J. Pollock ,(P) Joe Kelly ,(3B) Manny Machado ,(OF) Mookie Betts "
3606,96063499,"DonkeyPunch.0 (2/Unl.)",0,103.10,"(SS) Troy Tulowitzki ,(OF) Andrew McCutchen ,(OF) Ryan Braun ,(P) Mike Pelfrey ,(P) Madison Bumgarner ,(C) Jonathan Lucroy ,(2B) Jake Elmore ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(3B) Manny Machado "
3613,96035348,"Kaylor11 (1/Unl.)",0,103.00,"(P) CC Sabathia ,(P) Zack Greinke ,(3B) Evan Longoria ,(OF) Ben Revere ,(OF) Giancarlo Stanton ,(C) Yasmani Grandal ,(1B) Pedro Alvarez ,(OF) A.J. Pollock ,(SS) Adeiny Hechavarria ,(2B) Jace Peterson "
3613,96063147,"cdestela (1/Unl.)",0,103.00,"(C) Brian McCann ,(P) Jesse Chavez ,(OF) Ryan Braun ,(P) Jeff Samardzija ,(2B) Anthony Rendon ,(OF) Mike Trout ,(OF) Ben Paulsen ,(3B) Brock Holt ,(1B) Paul Goldschmidt ,(SS) Carlos Correa "
3613,96068635,"Vintage17 (2/Unl.)",0,103.00,"(1B) Victor Martinez ,(C) Yadier Molina ,(OF) Rajai Davis ,(P) Jesse Chavez ,(3B) Miguel Cabrera ,(2B) Ian Kinsler ,(SS) Troy Tulowitzki ,(P) Jeff Samardzija ,(OF) Giancarlo Stanton ,(OF) Mike Trout "
3616,96015030,"brandongatti (2/Unl.)",0,102.95,"(OF) Jeff Francoeur ,(OF) Travis Snider ,(OF) Chris Parmelee ,(1B) Chris Davis ,(P) Chris Archer ,(2B) Jimmy Paredes ,(C) Matt Wieters ,(P) Carlos Martinez ,(3B) Manny Machado ,(SS) Francisco Lindor "
3616,96042422,"copey9 (3/Unl.)",0,102.95,"(C) Yadier Molina ,(OF) Jeff Francoeur ,(SS) Jhonny Peralta ,(1B) Mark Reynolds ,(OF) Gerardo Parra ,(P) David Price ,(OF) Jason Heyward ,(3B) Josh Harrison ,(2B) Kolten Wong ,(P) Carlos Martinez "
3616,96052402,"mattwood82 (1/Unl.)",0,102.95,"(C) Russell Martin ,(1B) Miguel Cabrera ,(OF) Nick Markakis ,(P) Chris Archer ,(3B) Todd Frazier ,(OF) Anthony Gose ,(2B) Jason Kipnis ,(SS) Wilmer Flores ,(P) Danny Salazar ,(OF) Eddie Rosario "
3616,96060379,"LVuj7 (2/Unl.)",0,102.95,"(OF) Jose Bautista ,(2B) Robinson Cano ,(SS) Troy Tulowitzki ,(C) Nick Hundley ,(P) Mike Pelfrey ,(P) Jeff Samardzija ,(OF) David Peralta ,(OF) A.J. Pollock ,(1B) Paul Goldschmidt ,(3B) Jake Lamb "
3620,96050872,"sospd02 (8/Unl.)",0,102.90,"(OF) Carlos Beltran ,(2B) Robinson Cano ,(C) Dioner Navarro ,(3B) Miguel Cabrera ,(P) Jonathon Niese ,(P) David Price ,(1B) Lucas Duda ,(OF) Mike Trout ,(OF) Joc Pederson ,(SS) Nick Ahmed "
3621,96030822,"crazymac007 (1/Unl.)",0,102.85,"(1B) Albert Pujols ,(P) Zack Greinke ,(OF) Michael Brantley ,(C) Nick Hundley ,(OF) Chris Parmelee ,(2B) Derek Dietrich ,(P) Carlos Martinez ,(OF) Joc Pederson ,(3B) Maikel Franco ,(SS) Xander Bogaerts "
3621,96036116,"DoubleUranium (1/Unl.)",0,102.85,"(C) Brian McCann ,(P) Zack Greinke ,(OF) Seth Smith ,(SS) Yunel Escobar ,(OF) Chris Parmelee ,(OF) David Peralta ,(2B) Logan Forsythe ,(1B) Ben Paulsen ,(P) Carlos Martinez ,(3B) Manny Machado "
3621,96049388,"daddydan57 (1/Unl.)",0,102.85,"(1B) Adam LaRoche ,(P) Jesse Chavez ,(SS) Jhonny Peralta ,(OF) Brett Gardner ,(OF) Chris Parmelee ,(P) Chris Archer ,(C) Jonathan Lucroy ,(3B) Manny Machado ,(2B) Jace Peterson ,(OF) Mookie Betts "
3621,96057365,"DGia79 (1/Unl.)",0,102.85,"(1B) Adam LaRoche ,(2B) Ian Kinsler ,(3B) Pablo Sandoval ,(OF) Justin Upton ,(P) Chris Archer ,(P) Stephen Strasburg ,(OF) Brock Holt ,(SS) Xander Bogaerts ,(OF) Mookie Betts ,(C) Kevin Plawecki "
3621,96061272,"jpmoore328 (4/Unl.)",0,102.85,"(2B) Brandon Phillips ,(SS) Hanley Ramirez ,(P) Ubaldo Jimenez ,(OF) Carlos Gomez ,(C) Jonathan Lucroy ,(1B) Anthony Rizzo ,(P) Collin McHugh ,(OF) Billy Burns ,(OF) Starling Marte ,(3B) Manny Machado "
3626,96046116,"xxdavid15xx (1/Unl.)",0,102.80,"(2B) Brandon Phillips ,(P) C.J. Wilson ,(1B) Adam Lind ,(OF) Carlos Gomez ,(OF) Ryan Braun ,(C) Francisco Cervelli ,(OF) Josh Reddick ,(P) Madison Bumgarner ,(3B) Pedro Alvarez ,(SS) Wilmer Flores "
3626,96056794,"justgettinit (1/Unl.)",0,102.80,"(1B) Albert Pujols ,(SS) J.J. Hardy ,(2B) Dustin Pedroia ,(OF) Andrew McCutchen ,(OF) Ryan Braun ,(P) Mike Pelfrey ,(P) David Price ,(C) Jonathan Lucroy ,(OF) Mike Trout ,(3B) Kris Bryant "
3626,96057794,"brenos92 (3/Unl.)",0,102.80,"(3B) Aramis Ramirez ,(1B) Albert Pujols ,(OF) Carlos Gomez ,(OF) Ryan Braun ,(P) Madison Bumgarner ,(C) Jonathan Lucroy ,(2B) Kolten Wong ,(P) Mike Fiers ,(SS) Hernan Perez ,(OF) Kevin Kiermaier "
3626,96068031,"justgettinit (2/Unl.)",0,102.80,"(1B) Albert Pujols ,(SS) J.J. Hardy ,(2B) Dustin Pedroia ,(OF) Andrew McCutchen ,(OF) Ryan Braun ,(P) Mike Pelfrey ,(P) David Price ,(C) Jonathan Lucroy ,(OF) Mike Trout ,(3B) Kris Bryant "
3630,96015964,"Voooodoooo13 (1/Unl.)",0,102.75,"(OF) Carlos Beltran ,(C) Brian McCann ,(OF) Curtis Granderson ,(2B) Aaron Hill ,(SS) Troy Tulowitzki ,(P) Jeff Samardzija ,(P) Collin McHugh ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(3B) Jake Lamb "
3630,96036823,"philval418 (2/Unl.)",0,102.75,"(P) CC Sabathia ,(1B) Joey Votto ,(2B) Aaron Hill ,(C) Jonathan Lucroy ,(OF) Giancarlo Stanton ,(OF) Tyler Moore ,(P) Stephen Strasburg ,(SS) Marcus Semien ,(OF) Bryce Harper ,(3B) Maikel Franco "
3630,96043478,"lcap76 (1/Unl.)",0,102.75,"(3B) Alex Rodriguez ,(C) Brian McCann ,(P) Zack Greinke ,(OF) Denard Span ,(P) Jesse Chavez ,(OF) Brett Gardner ,(1B) Tyler Moore ,(2B) Anthony Rendon ,(OF) Bryce Harper ,(SS) Francisco Lindor "
3630,96045855,"kimmcdonough (1/Unl.)",0,102.75,"(P) Jason Hammel ,(C) Brian McCann ,(OF) Matt Joyce ,(OF) Eduardo Nunez ,(3B) Evan Longoria ,(P) Madison Bumgarner ,(OF) Steven Souza Jr. ,(SS) Ruben Tejada ,(1B) Paul Goldschmidt ,(2B) Matt Duffy "
3634,96055699,"skyapache33 (1/Unl.)",0,102.70,"(1B) Albert Pujols ,(3B) Alberto Callaspo ,(P) Zack Greinke ,(P) Mike Pelfrey ,(OF) Giancarlo Stanton ,(C) Buster Posey ,(2B) Dee Gordon ,(OF) Brock Holt ,(OF) Bryce Harper ,(SS) Carlos Correa "
3634,96057299,"1908wasntTHATlongago (7/Unl.)",0,102.70,"(2B) Robinson Cano ,(OF) Andrew McCutchen ,(OF) David Peralta ,(C) Jonathan Lucroy ,(P) Danny Salazar ,(1B) Paul Goldschmidt ,(3B) Jake Lamb ,(OF) Gregory Polanco ,(P) Carlos Martinez ,(SS) Brad Miller "
3636,96038567,"ocdobv (10/Unl.)",0,102.60,"(C) Brian McCann ,(P) Jesse Chavez ,(OF) Colby Rasmus ,(3B) Anthony Rendon ,(2B) Jose Altuve ,(P) Danny Salazar ,(1B) Paul Goldschmidt ,(OF) Domingo Santana ,(OF) George Springer ,(SS) Carlos Correa "
3636,96063294,"apers55 (1/Unl.)",0,102.60,"(SS) Jose Reyes ,(P) Jesse Chavez ,(2B) Ian Kinsler ,(OF) David Peralta ,(C) Wilin Rosario ,(OF) A.J. Pollock ,(3B) Brock Holt ,(1B) Paul Goldschmidt ,(OF) George Springer ,(P) Carlos Martinez "
3638,96013591,"scotthauser (1/Unl.)",0,102.55,"(P) Jeremy Guthrie ,(1B) Garrett Jones ,(C) Brian McCann ,(P) Madison Bumgarner ,(SS) Ryan Flaherty ,(OF) Charlie Blackmon ,(OF) Joey Butler ,(2B) Brian Dozier ,(3B) Manny Machado ,(OF) Kevin Kiermaier "
3638,96058087,"IowaNick (1/Unl.)",0,102.55,"(1B) Prince Fielder ,(2B) Aaron Hill ,(3B) Pablo Sandoval ,(P) Mike Pelfrey ,(OF) Jason Heyward ,(C) Buster Posey ,(SS) Starlin Castro ,(OF) A.J. Pollock ,(P) Carlos Martinez ,(OF) Yoenis Cespedes "
3640,96038037,"bamababy (1/Unl.)",0,102.50,"(1B) Albert Pujols ,(SS) Jose Reyes ,(2B) Aaron Hill ,(OF) Ryan Braun ,(C) Nick Hundley ,(OF) Josh Harrison ,(OF) Mike Trout ,(P) Carlos Martinez ,(3B) Maikel Franco ,(P) Alex Wood "
3640,96056473,"Hoosier2379 (1/Unl.)",0,102.50,"(OF) Torii Hunter ,(C) Miguel Montero ,(1B) Chris Parmelee ,(OF) Chris Coghlan ,(P) David Price ,(P) Madison Bumgarner ,(3B) Pedro Alvarez ,(OF) Kole Calhoun ,(SS) Xander Bogaerts ,(2B) Addison Russell "
3640,96065047,"docberry (4/Unl.)",0,102.50,"(OF) Torii Hunter ,(C) A.J. Pierzynski ,(1B) Mark Reynolds ,(3B) Chris Johnson ,(P) David Price ,(P) Madison Bumgarner ,(OF) Jason Heyward ,(2B) Logan Forsythe ,(SS) Jordy Mercer ,(OF) Byron Buxton "
3640,96065795,"Bobbykanada12 (1/Unl.)",0,102.50,"(OF) Carlos Beltran ,(2B) Robinson Cano ,(P) C.J. Wilson ,(C) Brian McCann ,(OF) Brett Gardner ,(1B) Logan Morrison ,(P) Chris Archer ,(3B) Jimmy Paredes ,(OF) Ben Paulsen ,(SS) Brad Miller "
3640,96066984,"NST101 (1/Unl.)",0,102.50,"(3B) Aramis Ramirez ,(2B) Aaron Hill ,(SS) Asdrubal Cabrera ,(OF) Carlos Gomez ,(OF) Ryan Braun ,(P) Chris Archer ,(1B) Todd Frazier ,(C) Jonathan Lucroy ,(P) Mike Fiers ,(OF) Kole Calhoun "
3640,96067073,"StoneZoneSF (1/Unl.)",0,102.50,"(3B) Alex Rodriguez ,(1B) Albert Pujols ,(P) C.J. Wilson ,(SS) Erick Aybar ,(OF) Denard Span ,(OF) Brett Gardner ,(P) Chris Archer ,(2B) Jimmy Paredes ,(C) Carlos Perez ,(OF) Kole Calhoun "
3646,96017164,"tlray89 (1/Unl.)",0,102.45,"(C) Russell Martin ,(P) Jesse Chavez ,(2B) Ben Zobrist ,(SS) Alcides Escobar ,(OF) Jay Bruce ,(P) Mike Pelfrey ,(OF) Giancarlo Stanton ,(OF) Randal Grichuk ,(1B) Paul Goldschmidt ,(3B) Manny Machado "
3646,96047655,"emptyrevolver (3/Unl.)",0,102.45,"(OF) Torii Hunter ,(1B) Mike Napoli ,(C) Yadier Molina ,(P) Ubaldo Jimenez ,(OF) Andre Ethier ,(P) David Price ,(SS) Starlin Castro ,(OF) Bryce Harper ,(3B) Maikel Franco ,(2B) Joe Panik "
3648,96054208,"bbenvie (1/Unl.)",0,102.40,"(3B) Alex Rodriguez ,(1B) Albert Pujols ,(P) Zack Greinke ,(2B) Dustin Pedroia ,(OF) Brett Gardner ,(C) Francisco Cervelli ,(SS) Jean Segura ,(OF) Mike Trout ,(P) Chase Anderson ,(OF) Joc Pederson "
3648,96056401,"kwarner86 (1/Unl.)",0,102.40,"(OF) Marlon Byrd ,(C) Dioner Navarro ,(SS) Erick Aybar ,(2B) Howie Kendrick ,(P) Zack Greinke ,(OF) Andre Ethier ,(1B) Mark Reynolds ,(P) Madison Bumgarner ,(3B) Anthony Rendon ,(OF) Joc Pederson "
3650,96037558,"uknate1 (1/Unl.)",0,102.35,"(1B) Albert Pujols ,(2B) Brandon Phillips ,(C) Nick Hundley ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(OF) Billy Hamilton ,(OF) Starling Marte ,(3B) Kris Bryant ,(SS) Xander Bogaerts ,(P) Chi Chi Gonzalez "
3650,96057041,"dogmoney (1/Unl.)",0,102.35,"(C) Francisco Cervelli ,(OF) Chris Parmelee ,(P) Chris Archer ,(3B) Todd Frazier ,(OF) Mike Trout ,(2B) DJ LeMahieu ,(OF) Brock Holt ,(1B) Paul Goldschmidt ,(SS) Brad Miller ,(P) Chi Chi Gonzalez "
3652,96046505,"rkramer3 (1/Unl.)",0,102.30,"(P) R.A. Dickey ,(C) Dioner Navarro ,(1B) Joey Votto ,(SS) Hanley Ramirez ,(2B) Dustin Pedroia ,(OF) Josh Reddick ,(3B) Jimmy Paredes ,(OF) Brock Holt ,(P) Carlos Martinez ,(OF) Mookie Betts "
3653,96014451,"equestrian (1/Unl.)",0,102.25,"(1B) Victor Martinez ,(2B) Robinson Cano ,(OF) Hanley Ramirez ,(OF) Carlos Gomez ,(C) Nick Hundley ,(3B) Jimmy Paredes ,(P) Mike Fiers ,(OF) George Springer ,(P) Carlos Martinez ,(SS) Xander Bogaerts "
3653,96041113,"R.Devney (1/Unl.)",0,102.25,"(1B) Albert Pujols ,(P) C.J. Wilson ,(SS) Jhonny Peralta ,(2B) Neil Walker ,(C) Wilin Rosario ,(OF) Charlie Blackmon ,(OF) Randal Grichuk ,(3B) Nolan Arenado ,(OF) Ben Paulsen ,(P) Carlos Martinez "
3653,96049156,"coupleofsnipes (4/Unl.)",0,102.25,"(OF) Carlos Beltran ,(1B) Garrett Jones ,(P) C.J. Wilson ,(C) Brian McCann ,(OF) Brett Gardner ,(3B) Chase Headley ,(2B) Jimmy Paredes ,(OF) Billy Burns ,(P) Carlos Martinez ,(SS) Andrelton Simmons "
