"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
557,96210442,"jcwacker (1/50)",0,115.10,"(SS) Jose Reyes ,(C) Dioner Navarro ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(OF) Brett Gardner ,(1B) Carlos Santana ,(3B) Josh Donaldson ,(OF) Joey Butler ,(2B) Brian Dozier ,(P) Lance McCullers "
558,96196661,"Clerk31 (1/50)",0,115.00,"(SS) Andres Blanco ,(C) Russell Martin ,(P) Phil Hughes ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(1B) Carlos Santana ,(OF) Chris Colabello ,(P) Chris Sale ,(2B) Jose Altuve ,(OF) Yoenis Cespedes "
558,96211167,"vision4 (1/50)",0,115.00,"(SS) Asdrubal Cabrera ,(P) Phil Hughes ,(1B) Carlos Santana ,(OF) Domonic Brown ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(OF) J.D. Martinez ,(OF) Cody Asche "
558,96242911,"Thedarkwhite (1/50)",0,115.00,"(1B) Brandon Moss ,(OF) David Murphy ,(OF) Melky Cabrera ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Ryan Goins ,(C) Yan Gomes "
558,96243189,"iwillownzu (1/50)",0,115.00,"(C) Dioner Navarro ,(SS) Erick Aybar ,(OF) David Murphy ,(OF) Michael Bourn ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(3B) Giovanny Urshela "
558,96250280,"dalakomyj (1/50)",0,115.00,"(1B) Adam LaRoche ,(P) Carlos Carrasco ,(3B) Andrew Romine ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) Avisail Garcia ,(OF) Mike Trout ,(C) Bryan Holaday ,(OF) Adam Eaton ,(SS) Carlos Correa "
558,96260630,"jantzs34 (1/50)",0,115.00,"(1B) Ryan Howard ,(OF) Brandon Moss ,(SS) Andres Blanco ,(OF) David Murphy ,(P) Carlos Carrasco ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(3B) Maikel Franco ,(OF) Kevin Pillar "
558,96272179,"bringemvaught (4/50)",0,115.00,"(OF) Brandon Moss ,(OF) Michael Bourn ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(3B) Conor Gillaspie ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Cesar Hernandez "
558,96282044,"Wreck-Havoc-22 (1/50)",0,115.00,"(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Ryan Goins ,(C) Yan Gomes ,(3B) Kyle Kubitza "
558,96284317,"whalers12 (1/50)",0,115.00,"(OF) Jose Bautista ,(1B) Brandon Moss ,(P) Phil Hughes ,(OF) Brett Gardner ,(OF) Chris Colabello ,(P) Chris Sale ,(C) Yan Gomes ,(2B) Cesar Hernandez ,(3B) Maikel Franco ,(SS) Francisco Lindor "
567,96126639,"HashTaint (1/50)",0,114.90,"(OF) Rajai Davis ,(1B) Ryan Howard ,(C) Russell Martin ,(3B) Luis Valbuena ,(OF) Brett Gardner ,(P) Marco Estrada ,(P) Chris Sale ,(2B) Cesar Hernandez ,(OF) Kole Calhoun ,(SS) Carlos Correa "
567,96189275,"vmoney (1/50)",0,114.90,"(SS) Jose Reyes ,(1B) Adam LaRoche ,(OF) Jose Bautista ,(C) Carlos Ruiz ,(3B) Trevor Plouffe ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(OF) Mike Trout ,(2B) Brian Dozier ,(P) Andrew Heaney "
567,96219829,"younobigpapi (1/50)",0,114.90,"(OF) Brandon Moss ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(P) Chris Sale ,(C) Jason Castro ,(2B) Jose Altuve ,(1B) Jose Abreu ,(OF) Avisail Garcia ,(SS) Carlos Correa "
567,96228646,"campbell0021 (1/50)",0,114.90,"(OF) Jose Bautista ,(P) Marco Estrada ,(1B) Carlos Santana ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) J.D. Martinez ,(SS) Cesar Hernandez ,(C) Bryan Holaday ,(OF) Kole Calhoun "
567,96230381,"Southside22 (1/50)",0,114.90,"(3B) Alex Rodriguez ,(OF) Carlos Beltran ,(1B) Mark Teixeira ,(P) Carlos Carrasco ,(OF) Brett Gardner ,(OF) Mike Trout ,(C) John Ryan Murphy ,(2B) Brian Dozier ,(P) Andrew Heaney ,(SS) Carlos Correa "
567,96254009,"twagner12 (1/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96254099,"twagner12 (2/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96254106,"twagner12 (3/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96254128,"twagner12 (5/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96254149,"twagner12 (7/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96254166,"twagner12 (8/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96262068,"twagner12 (4/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96262103,"twagner12 (6/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96275741,"twagner12 (11/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96283351,"twagner12 (9/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
567,96283364,"twagner12 (10/50)",0,114.90,"(3B) Alex Rodriguez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney "
583,96228951,"TheMoneyShots (1/50)",0,114.60,"(3B) Alex Rodriguez ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(P) Matt Shoemaker ,(C) Curt Casali ,(SS) Francisco Lindor "
584,96275032,"wasdammada (1/50)",0,114.50,"(1B) Adam LaRoche ,(OF) Rajai Davis ,(OF) Michael Brantley ,(P) Nathan Karns ,(SS) Andrew Romine ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(3B) Maikel Franco "
585,96182400,"HeroesOfWar (2/50)",0,114.30,"(3B) Alex Rodriguez ,(OF) Carlos Beltran ,(1B) Edwin Encarnacion ,(OF) Chris Young ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Jose Pirela ,(OF) J.D. Martinez ,(C) Curt Casali ,(P) Lance McCullers "
585,96226140,"dk21 (1/50)",0,114.30,"(SS) Jose Reyes ,(1B) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Bryan Holaday ,(OF) Adam Eaton ,(P) Lance McCullers "
585,96240424,"seanwill3333 (1/50)",0,114.30,"(1B) Brandon Moss ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(SS) Freddy Galvis ,(2B) Ryan Goins ,(C) Yan Gomes ,(OF) J.D. Martinez ,(OF) Yoenis Cespedes ,(P) Lance McCullers "
585,96246790,"FattyBill (1/50)",0,114.30,"(P) Carlos Carrasco ,(C) Kurt Suzuki ,(OF) Brett Gardner ,(3B) Carlos Santana ,(P) Nathan Karns ,(1B) Logan Forsythe ,(2B) Jason Kipnis ,(OF) Mike Trout ,(OF) George Springer ,(SS) Carlos Correa "
589,96244670,"alomar15 (1/50)",0,114.10,"(OF) Jose Bautista ,(OF) Brandon Moss ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(C) Yan Gomes ,(3B) Maikel Franco ,(SS) Francisco Lindor ,(P) Lance McCullers "
590,96115630,"abaker308 (7/50)",0,114.00,"(OF) Carlos Beltran ,(1B) Mark Teixeira ,(OF) Chris Young ,(P) Carlos Carrasco ,(OF) Brett Gardner ,(3B) Chase Headley ,(P) Chris Sale ,(C) John Ryan Murphy ,(2B) Cesar Hernandez ,(SS) Carlos Correa "
590,96143573,"Squints69 (1/50)",0,114.00,"(C) Dioner Navarro ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(3B) Giovanny Urshela ,(OF) Cody Asche ,(SS) Carlos Correa "
590,96164252,"DeeGordon (1/50)",0,114.00,"(3B) Andres Blanco ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(1B) Evan Gattis ,(OF) Kevin Kiermaier ,(SS) Carlos Correa "
590,96218435,"TeeJayOrTj (1/50)",0,114.00,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(3B) Conor Gillaspie ,(2B) Jason Kipnis ,(SS) Cesar Hernandez "
590,96234054,"TheMoneyShots (2/50)",0,114.00,"(SS) Jose Reyes ,(1B) Adam LaRoche ,(C) Russell Martin ,(OF) Melky Cabrera ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(P) Chris Sale ,(3B) Conor Gillaspie ,(2B) Carlos Sanchez ,(OF) Adam Eaton "
590,96236071,"bigboyd3 (2/50)",0,114.00,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(3B) Giovanny Urshela ,(SS) Jose Iglesias "
590,96237848,"bchcky (1/50)",0,114.00,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(3B) Conor Gillaspie ,(2B) Jason Kipnis ,(SS) Cesar Hernandez "
590,96263608,"PistonHonda (1/50)",0,114.00,"(C) Dioner Navarro ,(1B) Brandon Moss ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(OF) Chris Colabello ,(3B) Evan Longoria ,(P) Chris Sale ,(2B) Ryan Goins ,(OF) Kevin Pillar ,(SS) Carlos Correa "
590,96266769,"bkant6627 (1/50)",0,114.00,"(1B) Adam LaRoche ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Domonic Brown ,(P) Chris Sale ,(C) Jason Castro ,(3B) Conor Gillaspie ,(2B) Jason Kipnis ,(OF) Kole Calhoun ,(SS) Carlos Correa "
590,96272667,"trentdog3 (5/50)",0,114.00,"(SS) Jose Reyes ,(OF) David DeJesus ,(OF) Brandon Moss ,(3B) Andres Blanco ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Logan Forsythe ,(C) Yan Gomes "
590,96274502,"ditjon23 (2/50)",0,114.00,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(3B) Conor Gillaspie ,(2B) Jason Kipnis ,(SS) Cesar Hernandez "
590,96283255,"marioncobretti (5/50)",0,114.00,"(SS) Jose Reyes ,(3B) Andres Blanco ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(C) Tyler Flowers ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) Preston Tucker "
602,96229887,"aka-the-goat (1/50)",0,113.95,"(1B) Brandon Moss ,(P) Cole Hamels ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Nathan Karns ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(SS) Francisco Lindor ,(OF) Yoenis Cespedes "
603,96155053,"mikiew12 (1/50)",0,113.90,"(C) Dioner Navarro ,(1B) Ryan Howard ,(2B) Luis Valbuena ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Josh Donaldson ,(P) Chris Sale ,(OF) Avisail Garcia ,(OF) Yoenis Cespedes ,(SS) Carlos Correa "
603,96183224,"Steamboatrider (1/50)",0,113.90,"(1B) Adam LaRoche ,(OF) Jose Bautista ,(OF) Michael Bourn ,(P) Marco Estrada ,(OF) Ben Revere ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(3B) Maikel Franco ,(SS) Carlos Correa "
603,96194967,"Smilingboxheads (1/50)",0,113.90,"(3B) Alex Rodriguez ,(C) Dioner Navarro ,(OF) Colby Rasmus ,(P) Marco Estrada ,(P) Chris Sale ,(2B) Jose Altuve ,(1B) Jose Abreu ,(OF) Kevin Pillar ,(OF) Yoenis Cespedes ,(SS) Carlos Correa "
603,96205370,"drewshu76 (1/50)",0,113.90,"(SS) Jose Reyes ,(1B) Miguel Cabrera ,(OF) Michael Brantley ,(P) Marco Estrada ,(OF) Chris Colabello ,(C) Tyler Flowers ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Ryan Goins ,(OF) Kevin Pillar "
603,96217853,"AndyATC (1/50)",0,113.90,"(OF) Brandon Moss ,(OF) Colby Rasmus ,(P) Marco Estrada ,(3B) Carlos Santana ,(C) Tyler Flowers ,(P) Chris Sale ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(OF) Kole Calhoun ,(SS) Carlos Correa "
603,96247133,"champion13 (1/50)",0,113.90,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) Michael Bourn ,(SS) Asdrubal Cabrera ,(OF) Michael Brantley ,(P) Marco Estrada ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(3B) Maikel Franco "
603,96261984,"LihaiAg06 (2/50)",0,113.90,"(1B) Ryan Howard ,(P) Marco Estrada ,(OF) Ben Revere ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) J.D. Martinez ,(C) Bryan Holaday ,(3B) Maikel Franco ,(OF) Yoenis Cespedes ,(SS) Carlos Correa "
603,96264153,"bobbybcc (3/50)",0,113.90,"(1B) Edwin Encarnacion ,(SS) Andres Blanco ,(C) Russell Martin ,(OF) David Murphy ,(OF) Melky Cabrera ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Jason Kipnis "
603,96281613,"brandongort (1/50)",0,113.90,"(3B) Alex Rodriguez ,(1B) Victor Martinez ,(SS) Jose Reyes ,(OF) Jose Bautista ,(C) Dioner Navarro ,(OF) David Murphy ,(P) Marco Estrada ,(OF) Chris Colabello ,(P) Chris Sale ,(2B) Jason Kipnis "
612,96166464,"RHSINYC (1/50)",0,113.60,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(3B) Luis Valbuena ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Ivan Nova ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Carlos Correa "
612,96218052,"Cigarman21 (4/50)",0,113.60,"(3B) Alex Rodriguez ,(OF) Carlos Beltran ,(1B) Mark Teixeira ,(C) Dioner Navarro ,(OF) Chris Young ,(OF) Brett Gardner ,(P) Ivan Nova ,(P) Chris Sale ,(2B) Jose Pirela ,(SS) Carlos Correa "
612,96268562,"Ainmhithe (2/50)",0,113.60,"(1B) Adam LaRoche ,(OF) Jose Bautista ,(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(P) Matt Shoemaker ,(SS) Francisco Lindor "
615,96266629,"bloodsweatnbeers (1/50)",0,113.50,"(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Nathan Karns ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(3B) Maikel Franco ,(SS) Carlos Correa "
616,96234969,"moseware (1/50)",0,113.10,"(1B) Joe Mauer ,(P) Carlos Carrasco ,(C) Kurt Suzuki ,(OF) Brett Gardner ,(2B) Brian Dozier ,(OF) J.D. Martinez ,(SS) Jose Iglesias ,(3B) Maikel Franco ,(OF) Kevin Pillar ,(P) Lance McCullers "
617,96162094,"RUNNINGBACKU (4/50)",0,113.00,"(OF) David DeJesus ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(3B) Cody Asche ,(SS) Carlos Correa "
617,96227534,"HAWKNATION (1/50)",0,113.00,"(1B) Brandon Moss ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(OF) Ben Revere ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) Jake Elmore ,(SS) Ryan Goins ,(C) Yan Gomes "
617,96265521,"minus790 (1/50)",0,113.00,"(P) Carlos Carrasco ,(OF) Michael Brantley ,(P) Chris Sale ,(1B) Efren Navarro ,(3B) Conor Gillaspie ,(2B) Johnny Giavotella ,(OF) Mike Trout ,(C) Yan Gomes ,(OF) Kole Calhoun ,(SS) Francisco Lindor "
620,96176697,"bumboocha (1/50)",0,112.90,"(SS) Jose Reyes ,(1B) Adam LaRoche ,(OF) Colby Rasmus ,(P) Marco Estrada ,(OF) Ben Revere ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Cameron Rupp ,(3B) Maikel Franco ,(OF) Kevin Kiermaier "
620,96229081,"Bobchin50 (1/50)",0,112.90,"(1B) Albert Pujols ,(SS) Erick Aybar ,(C) Russell Martin ,(P) Marco Estrada ,(OF) Chris Colabello ,(P) Chris Sale ,(2B) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Pillar ,(3B) Kyle Kubitza "
620,96229247,"marzycin (1/50)",0,112.90,"(OF) David Murphy ,(OF) Colby Rasmus ,(OF) Michael Brantley ,(P) Marco Estrada ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(3B) Maikel Franco ,(1B) Evan Gattis ,(SS) Carlos Correa "
620,96232701,"kprue17 (1/50)",0,112.90,"(C) Russell Martin ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(OF) Mike Trout ,(P) Andrew Heaney ,(SS) Carlos Correa "
620,96240377,"drsactown (1/50)",0,112.90,"(1B) Victor Martinez ,(OF) Brandon Moss ,(OF) Brett Gardner ,(P) Marco Estrada ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) J.D. Martinez ,(C) Bryan Holaday ,(3B) Maikel Franco ,(SS) Carlos Correa "
620,96258284,"Matty034 (1/50)",0,112.90,"(OF) Rajai Davis ,(1B) Ryan Howard ,(C) Russell Martin ,(OF) Melky Cabrera ,(P) Marco Estrada ,(P) Chris Sale ,(2B) Jose Altuve ,(OF) J.D. Martinez ,(3B) Maikel Franco ,(SS) Carlos Correa "
620,96283797,"Steeltowntransplant (2/50)",0,112.90,"(1B) Edwin Encarnacion ,(P) Marco Estrada ,(3B) Evan Longoria ,(P) Chris Sale ,(OF) Avisail Garcia ,(OF) Mike Trout ,(C) Yan Gomes ,(2B) Carlos Sanchez ,(OF) Kole Calhoun ,(SS) Francisco Lindor "
627,96259970,"npl77 (1/50)",0,112.80,"(P) Phil Hughes ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(3B) Evan Longoria ,(OF) Joey Butler ,(OF) Mike Trout ,(2B) Brian Dozier ,(C) Curt Casali ,(SS) Carlos Correa "
628,96256560,"spencer739 (1/50)",0,112.60,"(OF) Brandon Moss ,(OF) David Murphy ,(C) Kurt Suzuki ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(P) Matt Shoemaker ,(3B) Maikel Franco ,(SS) Francisco Lindor "
628,96264676,"spencer739 (2/50)",0,112.60,"(OF) Brandon Moss ,(OF) David Murphy ,(C) Kurt Suzuki ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(P) Matt Shoemaker ,(3B) Maikel Franco ,(SS) Francisco Lindor "
630,96232369,"kandc (3/50)",0,112.45,"(C) Dioner Navarro ,(OF) Brandon Moss ,(P) Cole Hamels ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(3B) Maikel Franco ,(SS) Francisco Lindor "
630,96259022,"Scottstape (1/50)",0,112.45,"(1B) Albert Pujols ,(OF) David DeJesus ,(P) Cole Hamels ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Francisco Lindor "
630,96269366,"knickgilman (3/50)",0,112.45,"(C) Dioner Navarro ,(OF) Brandon Moss ,(P) Cole Hamels ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(3B) Maikel Franco ,(SS) Francisco Lindor "
633,96136928,"blackout8 (1/50)",0,112.30,"(OF) David DeJesus ,(1B) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Carlos Correa ,(P) Lance McCullers "
633,96196583,"TheMaverick (2/50)",0,112.30,"(OF) Carlos Beltran ,(1B) Mark Teixeira ,(OF) Chris Young ,(OF) Brett Gardner ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Logan Forsythe ,(C) John Ryan Murphy ,(SS) Francisco Lindor ,(P) Lance McCullers "
633,96200025,"daaaaaak (1/50)",0,112.30,"(3B) Alex Rodriguez ,(C) Dioner Navarro ,(1B) Ryan Howard ,(OF) David Murphy ,(OF) Ben Revere ,(P) Chris Sale ,(2B) Logan Forsythe ,(SS) Francisco Lindor ,(OF) Yoenis Cespedes ,(P) Lance McCullers "
633,96202899,"peteytootrill (1/50)",0,112.30,"(OF) Michael Bourn ,(OF) Melky Cabrera ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jose Altuve ,(1B) Jose Abreu ,(C) Yan Gomes ,(SS) Francisco Lindor ,(P) Lance McCullers "
633,96219973,"mts5200 (3/50)",0,112.30,"(SS) Jose Reyes ,(C) Dioner Navarro ,(1B) Ryan Howard ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Logan Forsythe ,(P) Lance McCullers "
633,96265102,"draftcharts (8/50)",0,112.30,"(1B) Victor Martinez ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Carlos Correa ,(P) Lance McCullers "
633,96272395,"TCarswell62 (1/50)",0,112.30,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(1B) Logan Forsythe ,(2B) Jason Kipnis ,(SS) Cesar Hernandez ,(OF) Kevin Pillar ,(P) Lance McCullers "
640,96155174,"chocko_lot (1/50)",0,112.10,"(C) Dioner Navarro ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(OF) Brett Gardner ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(3B) Maikel Franco ,(OF) Preston Tucker ,(SS) Carlos Correa ,(P) Lance McCullers "
640,96216810,"blitz1016 (8/50)",0,112.10,"(1B) Joe Mauer ,(3B) Trevor Plouffe ,(P) Carlos Carrasco ,(C) Kurt Suzuki ,(OF) Eduardo Nunez ,(OF) Mike Trout ,(2B) Brian Dozier ,(SS) Francisco Lindor ,(OF) Byron Buxton ,(P) Lance McCullers "
640,96230338,"Notorioussog (1/50)",0,112.10,"(C) Dioner Navarro ,(OF) David DeJesus ,(OF) David Murphy ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(P) Andrew Heaney ,(3B) Maikel Franco ,(SS) Francisco Lindor "
640,96245508,"ev632 (1/50)",0,112.10,"(SS) Jose Reyes ,(1B) Adam LaRoche ,(C) Russell Martin ,(P) Carlos Carrasco ,(OF) Brett Gardner ,(OF) Ben Revere ,(3B) Josh Donaldson ,(2B) Logan Forsythe ,(OF) Preston Tucker ,(P) Lance McCullers "
640,96276224,"frogman (1/50)",0,112.10,"(OF) Jose Bautista ,(OF) Brandon Moss ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(3B) Josh Donaldson ,(SS) Alexei Ramirez ,(2B) Jason Kipnis ,(C) Yan Gomes ,(P) Lance McCullers "
645,96115734,"abaker308 (14/50)",0,112.00,"(3B) Alex Rodriguez ,(OF) Carlos Beltran ,(1B) Mark Teixeira ,(OF) Chris Young ,(P) Carlos Carrasco ,(OF) Brett Gardner ,(P) Chris Sale ,(C) John Ryan Murphy ,(2B) Cesar Hernandez ,(SS) Carlos Correa "
